miner,epoch,param.penalty,param.gasreward,param.wincount,block_reward,total_reward,penalty,reward_payable
t01000,2493,0,0,2,10985527199396756695,10985527199396756695,0,10985527199396756695
t01001,2494,0,556833510,4,21971061553495685166,21971061554052518676,0,21971061554052518676
t01046,2494,0,0,1,5492765388373921291,5492765388373921291,0,5492765388373921291
t01002,2494,0,0,1,5492765388373921291,5492765388373921291,0,5492765388373921291
t01001,2495,0,462264992,1,5492764885925777218,5492764886388042210,0,5492764886388042210
t01032,2495,0,0,1,5492764885925777218,5492764885925777218,0,5492764885925777218
t01342,2495,0,24954429,1,5492764885925777218,5492764885950731647,0,5492764885950731647
t01002,2496,0,769378719,3,16478293150433037389,16478293151202416108,0,16478293151202416108
t01000,2496,0,21173999,1,5492764383477679129,5492764383498853128,0,5492764383498853128
t01001,2496,0,0,2,10985528766955358259,10985528766955358259,0,10985528766955358259
t01000,2497,0,247511725,1,5492764644737537950,5492764644985049675,0,5492764644985049675
t01002,2497,0,0,2,10985529289475075900,10985529289475075900,0,10985529289475075900
t01342,2497,0,0,1,5492764644737537950,5492764644737537950,0,5492764644737537950
t01002,2498,0,771489815,1,5492764142289531800,5492764143061021615,0,5492764143061021615
t01002,2499,0,506407669,2,10985527279683143268,10985527280189550937,0,10985527280189550937
t01125,2499,0,144889965,1,5492763639841571634,5492763639986461599,0,5492763639986461599
t01000,2499,0,0,2,10985527279683143268,10985527279683143268,0,10985527279683143268
t01001,2499,0,0,3,16478290919524714903,16478290919524714903,0,16478290919524714903
t01001,2500,0,686890708,2,10985526274787314906,10985526275474205614,0,10985526275474205614
t01002,2500,0,153727629,1,5492763137393657453,5492763137547385082,0,5492763137547385082
t01032,2500,0,0,1,5492763137393657453,5492763137393657453,0,5492763137393657453
t01000,2501,0,1073325357,1,5492762634945789256,5492762636019114613,0,5492762636019114613
t01001,2501,0,0,4,21971050539783157024,21971050539783157024,0,21971050539783157024
t01127,2502,0,1186756772,1,5492762514351922468,5492762515538679240,0,5492762515538679240
t01001,2502,0,205301245,2,10985525028703844936,10985525028909146181,0,10985525028909146181
t01000,2502,0,0,1,5492762514351922468,5492762514351922468,0,5492762514351922468
t01002,2502,0,0,1,5492762514351922468,5492762514351922468,0,5492762514351922468
t01342,2503,0,770545700,1,5492762393758101641,5492762394528647341,0,5492762394528647341
t01002,2503,0,0,1,5492762393758101641,5492762393758101641,0,5492762393758101641
t01001,2503,0,0,1,5492762393758101641,5492762393758101641,0,5492762393758101641
t01000,2503,0,0,1,5492762393758101641,5492762393758101641,0,5492762393758101641
t01125,2504,0,867660061,1,5492761891310371367,5492761892178031428,0,5492761892178031428
t01000,2505,0,766273928,2,10985523541433284960,10985523542199558888,0,10985523542199558888
t01002,2505,0,0,2,10985523541433284960,10985523541433284960,0,10985523541433284960
t01342,2505,0,48828118,1,5492761770716642480,5492761770765470598,0,5492761770765470598
t01002,2506,0,950292253,4,21971046600491838216,21971046601442130469,0,21971046601442130469
t01000,2506,0,0,1,5492761650122959554,5492761650122959554,0,5492761650122959554
t01000,2507,0,8673251900,1,5492761147675367202,5492761156348619102,0,5492761156348619102
t01001,2507,0,0,1,5492761147675367202,5492761147675367202,0,5492761147675367202
t01001,2508,0,16528155787,3,16478284226807194782,16478284243335350569,0,16478284243335350569
t01000,2508,0,0,1,5492761408935731594,5492761408935731594,0,5492761408935731594
t01002,2508,0,0,2,10985522817871463188,10985522817871463188,0,10985522817871463188
t01032,2509,0,44524878,1,5492761670196141924,5492761670240666802,0,5492761670240666802
t01002,2509,0,0,1,5492761670196141924,5492761670196141924,0,5492761670196141924
t01000,2509,0,0,2,10985523340392283849,10985523340392283849,0,10985523340392283849
t01032,2510,0,3096479034,1,5492761167748687466,5492761170845166500,0,5492761170845166500
t01125,2510,0,283583256,1,5492761167748687466,5492761168032270722,0,5492761168032270722
t01000,2510,0,0,3,16478283503246062398,16478283503246062398,0,16478283503246062398
t01001,2510,0,0,1,5492761167748687466,5492761167748687466,0,5492761167748687466
t01000,2511,0,9119334989,1,5492762192717100417,5492762201836435406,0,5492762201836435406
t01001,2511,0,0,2,10985524385434200834,10985524385434200834,0,10985524385434200834
t01002,2511,0,0,2,10985524385434200834,10985524385434200834,0,10985524385434200834
t01342,2511,0,23710999,1,5492762192717100417,5492762192740811416,0,5492762192740811416
t01001,2512,0,47833078,2,10985524907955297128,10985524908003130206,0,10985524908003130206
t01002,2512,0,0,2,10985524907955297128,10985524907955297128,0,10985524907955297128
t01000,2512,0,0,1,5492762453977648564,5492762453977648564,0,5492762453977648564
t01000,2513,0,3217522954,1,5492761951530331967,5492761954747854921,0,5492761954747854921
t01001,2513,0,0,1,5492761951530331967,5492761951530331967,0,5492761951530331967
t01002,2513,0,0,1,5492761951530331967,5492761951530331967,0,5492761951530331967
t01002,2514,0,281402336,2,10985525189289854713,10985525189571257049,0,10985525189571257049
t01001,2514,0,0,1,5492762594644927356,5492762594644927356,0,5492762594644927356
t01001,2515,0,2066645140,1,5492762474051658009,5492762476118303149,0,5492762476118303149
t01002,2515,0,0,2,10985524948103316018,10985524948103316018,0,10985524948103316018
t01000,2516,0,9171730074,1,5492761971604479305,5492761980776209379,0,5492761980776209379
t01001,2516,0,0,1,5492761971604479305,5492761971604479305,0,5492761971604479305
t01002,2516,0,0,1,5492761971604479305,5492761971604479305,0,5492761971604479305
t01001,2517,0,45296878,2,10985524465730514414,10985524465775811292,0,10985524465775811292
t01127,2518,0,2287291335,1,5492761730418170441,5492761732705461776,0,5492761732705461776
t01000,2518,0,49601118,1,5492761730418170441,5492761730467771559,0,5492761730467771559
t01002,2518,0,0,2,10985523460836340882,10985523460836340882,0,10985523460836340882
t01342,2518,0,0,1,5492761730418170441,5492761730418170441,0,5492761730418170441
t01002,2519,0,805575303,1,5492761609825084955,5492761610630660258,0,5492761610630660258
t01001,2519,0,23345229,1,5492761609825084955,5492761609848430184,0,5492761609848430184
t01127,2520,0,1162050563,1,5492761871086000719,5492761872248051282,0,5492761872248051282
t01002,2520,0,235696774,1,5492761871086000719,5492761871321697493,0,5492761871321697493
t01001,2520,0,0,1,5492761871086000719,5492761871086000719,0,5492761871086000719
t01000,2520,0,0,1,5492761871086000719,5492761871086000719,0,5492761871086000719
t01342,2521,0,590513485,1,5492761750493007141,5492761751083520626,0,5492761751083520626
t01000,2521,0,0,1,5492761750493007141,5492761750493007141,0,5492761750493007141
t01002,2521,0,0,1,5492761750493007141,5492761750493007141,0,5492761750493007141
t01001,2521,0,0,2,10985523500986014282,10985523500986014282,0,10985523500986014282
t01002,2522,0,948637458,1,5492761629900059524,5492761630848696982,0,5492761630848696982
t01000,2522,0,0,2,10985523259800119049,10985523259800119049,0,10985523259800119049
t01001,2523,0,9343999918,2,10985523018614315739,10985523027958315657,0,10985523027958315657
t01000,2523,0,0,3,16478284527921473609,16478284527921473609,0,16478284527921473609
t01002,2523,0,0,3,16478284527921473609,16478284527921473609,0,16478284527921473609
t01203,2523,0,0,1,5492761509307157869,5492761509307157869,0,5492761509307157869
t01001,2524,0,10657110503,5,27463806943571510882,27463806954228621385,0,27463806954228621385
t01002,2525,0,774426213,1,5492762031829402944,5492762032603829157,0,5492762032603829157
t01000,2525,0,0,1,5492762031829402944,5492762031829402944,0,5492762031829402944
t01002,2526,0,9976673644,1,5492761529382683901,5492761539359357545,0,5492761539359357545
t01002,2527,0,43548418,2,10985522053872021685,10985522053915570103,0,10985522053915570103
t01000,2527,0,0,3,16478283080808032527,16478283080808032527,0,16478283080808032527
t01342,2528,0,2091722699,1,5492760524489383767,5492760526581106466,0,5492760526581106466
t01000,2528,0,0,1,5492760524489383767,5492760524489383767,0,5492760524489383767
t01001,2528,0,0,2,10985521048978767535,10985521048978767535,0,10985521048978767535
t01000,2529,0,974417317,1,5492761167604668336,5492761168579085653,0,5492761168579085653
t01002,2529,0,0,1,5492761167604668336,5492761167604668336,0,5492761167604668336
t01001,2529,0,0,1,5492761167604668336,5492761167604668336,0,5492761167604668336
t01000,2530,0,1296552151,2,10985523621439997642,10985523622736549793,0,10985523622736549793
t01002,2530,0,0,2,10985523621439997642,10985523621439997642,0,10985523621439997642
t01001,2531,0,8947215152,1,5492761690127464812,5492761699074679964,0,5492761699074679964
t01000,2531,0,0,2,10985523380254929625,10985523380254929625,0,10985523380254929625
t01002,2531,0,0,2,10985523380254929625,10985523380254929625,0,10985523380254929625
t01002,2532,0,10692805227,1,5492761569534976765,5492761580227781992,0,5492761580227781992
t01342,2532,0,0,1,5492761569534976765,5492761569534976765,0,5492761569534976765
t01001,2532,0,0,2,10985523139069953531,10985523139069953531,0,10985523139069953531
t01000,2532,0,0,2,10985523139069953531,10985523139069953531,0,10985523139069953531
t01125,2532,0,186242358,1,5492761569534976765,5492761569721219123,0,5492761569721219123
t01001,2533,0,2277045997,1,5492762976358355437,5492762978635401434,0,5492762978635401434
t01127,2533,0,73943367,1,5492762976358355437,5492762976432298804,0,5492762976432298804
t01000,2533,0,0,1,5492762976358355437,5492762976358355437,0,5492762976358355437
t01000,2534,0,1965446950,2,10985527238947739230,10985527240913186180,0,10985527240913186180
t01002,2534,0,0,1,5492763619473869615,5492763619473869615,0,5492763619473869615
t01000,2535,0,41891758,1,5492763880735474535,5492763880777366293,0,5492763880777366293
t01127,2535,0,0,1,5492763880735474535,5492763880735474535,0,5492763880735474535
t01001,2535,0,0,1,5492763880735474535,5492763880735474535,0,5492763880735474535
t01002,2535,0,0,2,10985527761470949070,10985527761470949070,0,10985527761470949070
t01001,2536,0,4002992136,1,5492763378289215060,5492763382292207196,0,5492763382292207196
t01342,2536,0,0,1,5492763378289215060,5492763378289215060,0,5492763378289215060
t01002,2536,0,272421058,4,21971053513156860243,21971053513429281301,0,21971053513429281301
t01000,2537,0,8982006442,1,5492763639550911888,5492763648532918330,0,5492763648532918330
t01002,2537,0,0,3,16478290918652735665,16478290918652735665,0,16478290918652735665
t01001,2537,0,0,2,10985527279101823776,10985527279101823776,0,10985527279101823776
t01032,2538,0,3573937440,1,5492763900812654654,5492763904386592094,0,5492763904386592094
t01002,2538,0,0,1,5492763900812654654,5492763900812654654,0,5492763900812654654
t01001,2538,0,0,1,5492763900812654654,5492763900812654654,0,5492763900812654654
t01203,2538,0,25688889,1,5492763900812654654,5492763900838343543,0,5492763900838343543
t01000,2538,0,0,3,16478291702437963963,16478291702437963963,0,16478291702437963963
t01001,2539,0,2076807344,2,10985529087856797004,10985529089933604348,0,10985529089933604348
t01000,2539,0,0,1,5492764543928398502,5492764543928398502,0,5492764543928398502
t01002,2539,0,0,1,5492764543928398502,5492764543928398502,0,5492764543928398502
t01002,2540,0,2070178495,1,5492765187044188266,5492765189114366761,0,5492765189114366761
t01000,2541,0,889561488,2,10985530896612137634,10985530897501699122,0,10985530897501699122
t01001,2541,0,21580229,1,5492765448306068817,5492765448327649046,0,5492765448327649046
t01032,2541,0,0,2,10985530896612137634,10985530896612137634,0,10985530896612137634
t01002,2541,0,0,1,5492765448306068817,5492765448306068817,0,5492765448306068817
t01000,2542,0,42249758,1,5492764945860085065,5492764945902334823,0,5492764945902334823
t01342,2542,0,0,1,5492764945860085065,5492764945860085065,0,5492764945860085065
t01002,2542,0,0,2,10985529891720170130,10985529891720170130,0,10985529891720170130
t01046,2543,0,281402336,1,5492764443414147297,5492764443695549633,0,5492764443695549633
t01002,2543,0,0,2,10985528886828294594,10985528886828294594,0,10985528886828294594
t01000,2543,0,0,4,21971057773656589188,21971057773656589188,0,21971057773656589188
t01000,2544,0,11507657469,2,10985528645644421238,10985528657152078707,0,10985528657152078707
t01001,2544,0,0,3,16478292968466631857,16478292968466631857,0,16478292968466631857
t01002,2544,0,0,3,16478292968466631857,16478292968466631857,0,16478292968466631857
t01203,2544,0,423857794,1,5492764322822210619,5492764323246068413,0,5492764323246068413
t01001,2545,0,43093758,1,5492768020769870880,5492768020812964638,0,5492768020812964638
t01127,2545,0,0,1,5492768020769870880,5492768020769870880,0,5492768020769870880
t01342,2545,0,0,1,5492768020769870880,5492768020769870880,0,5492768020769870880
t01001,2546,0,44706418,1,5492767518324070882,5492767518368777300,0,5492767518368777300
t01002,2546,0,0,3,16478302554972212646,16478302554972212646,0,16478302554972212646
t01000,2547,0,5567949151,1,5492767015878316867,5492767021446266018,0,5492767021446266018
t01001,2547,0,0,1,5492767015878316867,5492767015878316867,0,5492767015878316867
t01002,2547,0,0,2,10985534031756633735,10985534031756633735,0,10985534031756633735
t01001,2548,0,10377978865,1,5492769186410294362,5492769196788273227,0,5492769196788273227
t01000,2548,0,0,6,32956615118461766172,32956615118461766172,0,32956615118461766172
t01002,2548,0,0,3,16478307559230883086,16478307559230883086,0,16478307559230883086
t01001,2549,0,282236796,2,10985538895345084687,10985538895627321483,0,10985538895627321483
t01127,2549,0,0,1,5492769447672542343,5492769447672542343,0,5492769447672542343
t01002,2550,0,2474049293,2,10985538654161762407,10985538656635811700,0,10985538656635811700
t01000,2550,0,0,1,5492769327080881203,5492769327080881203,0,5492769327080881203
t01001,2550,0,23857999,1,5492769327080881203,5492769327104739202,0,5492769327104739202
t01342,2550,0,313618757,1,5492769327080881203,5492769327394499960,0,5492769327394499960
t01001,2551,0,596573519,2,10985541467810172466,10985541468406745985,0,10985541468406745985
t01002,2551,0,0,1,5492770733905086233,5492770733905086233,0,5492770733905086233
t01125,2551,0,240588130,1,5492770733905086233,5492770734145674363,0,5492770734145674363
t01001,2552,0,1084783765,4,21971080925838247640,21971080926923031405,0,21971080926923031405
t01125,2552,0,26006559,1,5492770231459561910,5492770231485568469,0,5492770231485568469
t01002,2552,0,0,1,5492770231459561910,5492770231459561910,0,5492770231459561910
t01000,2552,0,0,2,10985540462919123820,10985540462919123820,0,10985540462919123820
t01002,2554,0,1858897091,1,5492770492721993644,5492770494580890735,0,5492770494580890735
t01001,2554,0,0,2,10985540985443987289,10985540985443987289,0,10985540985443987289
t01000,2554,0,167513769,2,10985540985443987289,10985540985611501058,0,10985540985611501058
t01127,2555,0,1780114532,1,5492771015246994913,5492771017027109445,0,5492771017027109445
t01203,2555,0,0,1,5492771015246994913,5492771015246994913,0,5492771015246994913
t01000,2555,0,0,2,10985542030493989826,10985542030493989826,0,10985542030493989826
t01000,2556,0,9301583053,1,5492771276509564462,5492771285811147515,0,5492771285811147515
t01002,2556,0,0,3,16478313829528693387,16478313829528693387,0,16478313829528693387
t01342,2557,0,1663797362,1,5492771537772179949,5492771539435977311,0,5492771539435977311
t01002,2557,0,0,2,10985543075544359899,10985543075544359899,0,10985543075544359899
